fighter,event_date,opp_elo_mean,opp_elo_mean_wins,opp_elo_mean_losses,wins_vs_top,losses_vs_top,losses_vs_bottom,bad_loss_ratio
Aleksei Oleinik,2014-06-28,,,,0,0,0,0.0
Aleksei Oleinik,2014-11-22,1500.0,1500.0,,0,0,0,0.0
Aleksei Oleinik,2016-07-13,1515.410840270206,1515.410840270206,,0,0,0,0.0
Aleksei Oleinik,2017-01-15,1511.5310678967578,1515.410840270206,1503.7715231498607,0,0,0,0.0
Aleksei Oleinik,2017-07-08,1504.9020562430012,1505.278900607381,1503.7715231498607,0,0,0,0.0
Aleksei Oleinik,2017-11-04,1514.2220348395579,1516.834662761982,1503.7715231498607,0,0,0,0.0
Aleksei Oleinik,2018-05-12,1511.8615559057316,1516.834662761982,1501.9153421932306,0,0,0,0.0
Aleksei Oleinik,2018-09-15,1512.9227064723095,1517.3256521839412,1501.9153421932306,0,0,0,0.0
Aleksei Oleinik,2019-04-20,1516.0048015159157,1520.7012879568108,1501.9153421932306,0,0,0,0.0
Aleksei Oleinik,2019-07-20,1517.0274947423475,1520.7012879568108,1509.6799083134213,0,0,0,0.0
Aleksei Oleinik,2020-01-18,1513.9534966093447,1520.7012879568108,1503.8318095881461,0,0,0,0.0
Aleksei Oleinik,2020-05-09,1516.7596512348534,1524.146989318686,1503.8318095881461,0,0,0,0.0
Aleksei Oleinik,2020-08-08,1522.2808211185177,1531.5053268837037,1503.8318095881461,0,0,0,0.0
Aleksei Oleinik,2021-02-20,1526.1874549091986,1531.5053268837037,1517.6788597499901,0,0,0,0.0
Aleksei Oleinik,2021-06-19,1525.63120812997,1531.5053268837037,1517.7990497916583,0,0,0,0.0
Aleksei Oleinik,2022-04-09,1523.9645314845184,1531.5053268837037,1515.346479599735,0,0,0,0.0
Aleksei Oleinik,2022-10-01,1521.4283089705925,1526.1586207034818,1515.346479599735,0,0,0,0.0
Alen Amedovski,2019-04-20,,,,0,0,0,0.0
Alen Amedovski,2019-09-28,1533.7034959269693,,1533.7034959269693,0,0,0,0.0
Alen Amedovski,2022-05-21,1497.8050979646036,,1497.8050979646036,0,0,1,0.3333333333333333
Alen Amedovski,2022-09-17,1498.5367319764025,,1498.5367319764025,0,0,1,0.25
Alessandro Costa,2022-12-17,,,,0,0,0,0.0
Alessandro Costa,2023-06-17,1527.3687274628437,,1527.3687274628437,0,0,0,0.0
Alessandro Costa,2023-11-11,1521.0575995386248,1514.746471614406,1527.3687274628437,0,0,0,0.0
Alessandro Costa,2024-05-04,1514.0383996924165,1514.746471614406,1513.6843637314219,0,0,0,0.0
Alessandro Costa,2025-09-13,1510.5287997693124,1507.373235807203,1513.6843637314219,0,0,0,0.0
Alessandro Costa,2026-04-04,1508.42303981545,1507.373235807203,1509.1229091542812,0,0,0,0.0
Alessandro Costa,2026-06-06,1504.0693936381858,1499.0158781220905,1509.1229091542812,0,0,0,0.0
Alessandro Costa,2026-07-11,1503.125148955094,1498.6268288057036,1509.1229091542812,0,0,0,0.0
Alessio Di Chirico,2016-04-10,,,,0,0,0,0.0
Alessio Di Chirico,2016-08-27,1500.0,,1500.0,0,0,0,0.0
Alessio Di Chirico,2017-01-28,1500.837363034994,1501.674726069988,1500.0,0,0,0,0.0
Alessio Di Chirico,2017-12-16,1494.0892815632017,1501.674726069988,1490.2965593098086,0,0,0,0.0
Alessio Di Chirico,2018-07-06,1492.5158281257054,1494.7350969416025,1490.2965593098086,0,0,0,0.0
Alessio Di Chirico,2019-06-22,1494.0126625005644,1496.490064627735,1490.2965593098086,0,0,0,0.0
Alessio Di Chirico,2019-09-28,1495.6580619129174,1496.490064627735,1494.8260591981004,0,0,0,0.0
Alessio Di Chirico,2020-08-29,1496.2783387825007,1496.490064627735,1496.1195443985753,0,0,0,0.0
Alessio Di Chirico,2021-01-16,1503.8543656945124,1496.490064627735,1508.272946334579,0,0,0,0.0
Alessio Di Chirico,2021-08-28,1503.581501358155,1497.7171951376258,1508.272946334579,0,0,0,0.0
Alessio Di Chirico,2022-09-03,1504.512919557541,1497.7171951376258,1509.0434025041516,0,0,0,0.0
Alessio Sakara,2005-10-07,,,,0,0,0,0.0
Alessio Sakara,2006-02-04,1500.0,,,0,0,0,0.0
Alessio Sakara,2006-05-27,1500.0,1500.0,,0,0,0,0.0
Alessio Sakara,2006-11-18,1500.0,1500.0,1500.0,0,0,0,0.0
Alessio Sakara,2007-04-21,1500.0,1500.0,1500.0,0,0,0,0.0
Alessio Sakara,2007-09-08,1500.0,1500.0,1500.0,0,0,0,0.0
Alessio Sakara,2008-01-19,1500.0,1500.0,1500.0,0,0,0,0.0
Alessio Sakara,2008-03-01,1500.0,1500.0,1500.0,0,0,0,0.0
Alessio Sakara,2008-09-17,1500.0,1500.0,1500.0,0,0,0,0.0
Alessio Sakara,2009-08-08,1500.0,1500.0,1500.0,0,0,0,0.0
Alessio Sakara,2010-03-21,1500.0,1500.0,1500.0,0,0,0,0.0
Alessio Sakara,2011-03-03,1500.0,1500.0,1500.0,0,0,0,0.0
Alessio Sakara,2012-04-14,1500.0,1500.0,1500.0,0,0,0,0.0
Alessio Sakara,2012-11-17,1502.637858568844,1500.0,1505.7153602324952,0,0,0,0.0
Alessio Sakara,2013-10-26,1500.438762630916,1500.0,1500.8775252618318,0,0,1,0.125
Alex Andrade,2000-06-09,,,,0,0,0,0.0
Alex Caceres,2011-03-26,,,,0,0,0,0.0
Alex Caceres,2011-08-14,1500.0,,1500.0,0,0,0,0.0
Alex Caceres,2011-11-12,1500.0,,1500.0,0,0,0,0.0
Alex Caceres,2012-02-04,1494.6666666666667,1484.0,1500.0,0,0,0,0.0
Alex Caceres,2012-07-11,1492.0,1484.0,1494.6666666666667,0,0,0,0.0
Alex Caceres,2012-11-10,1489.9345950292231,1482.8364875730576,1494.6666666666667,0,0,0,0.0
Alex Caceres,2013-03-02,1491.6121625243525,1488.5576583820384,1494.6666666666667,0,0,0,0.0
Alex Caceres,2013-09-21,1492.8104250208737,1488.5576583820384,1494.6666666666667,0,0,0,0.0
Alex Caceres,2014-01-25,1498.1148967297029,1500.2297934594055,1494.6666666666667,0,0,0,0.0
Alex Caceres,2014-07-05,1498.3243526486249,1500.1838347675243,1494.6666666666667,0,0,0,0.0
Alex Caceres,2014-09-20,1504.2357491918524,1500.1838347675243,1510.3595795202252,0,0,0,0.0
Alex Caceres,2015-06-06,1503.8506810835022,1500.1838347675243,1508.2876636161802,0,0,0,0.0
Alex Caceres,2016-01-30,1504.7141522320726,1500.1838347675243,1509.2751088245416,0,0,0,0.0
Alex Caceres,2016-06-04,1505.3976789834514,1502.4198623062703,1509.2751088245416,0,0,0,0.0
Alex Caceres,2016-08-06,1506.6346371788331,1505.3191810794876,1509.2751088245416,0,0,0,0.0
Alex Caceres,2017-01-28,1508.9378946821714,1505.3191810794876,1513.8334503823082,0,0,0,0.0
Alex Caceres,2017-06-17,1508.247588458071,1505.3191810794876,1511.8408934715903,0,0,0,0.0
Alex Caceres,2017-11-25,1507.7624361958315,1504.6542834445518,1511.8408934715903,0,0,0,0.0
Alex Caceres,2018-07-06,1507.3311897405076,1504.6542834445518,1510.5252386414136,0,0,0,0.0
Alex Caceres,2019-02-17,1507.911921382754,1506.177706499956,1510.5252386414136,0,0,0,0.0
Alex Caceres,2019-07-20,1507.5163253136163,1506.177706499956,1509.4727147772724,0,0,0,0.0
Alex Caceres,2020-06-06,1506.959278816355,1505.1417707370733,1509.4727147772724,0,0,0,0.0
Alex Caceres,2020-08-29,1506.6429479610663,1504.6743370337028,1509.4727147772724,0,0,0,0.0
Alex Caceres,2021-02-27,1506.3541241366722,1504.284808947561,1509.4727147772724,0,0,0,0.0
Alex Caceres,2021-10-23,1506.0893689643108,1503.955208259287,1509.4727147772724,0,0,0,0.0
Alex Caceres,2022-03-12,1505.7015957954823,1503.415196222452,1509.4727147772724,0,0,0,0.0
Alex Caceres,2022-12-17,1507.5482789973178,1503.415196222452,1513.4947733469025,0,0,0,0.0
Alex Caceres,2023-06-03,1507.1658238081236,1503.0023157335604,1513.4947733469025,0,0,0,0.0
Alex Caceres,2023-08-26,1506.9930833423398,1502.9602391730987,1513.4947733469025,0,0,0,0.0
Alex Caceres,2024-05-11,1509.630996250381,1502.9602391730987,1519.3279220409559,0,0,0,0.0
Alex Chambers,2014-12-12,,,,0,0,0,0.0
Alex Chambers,2015-05-09,1500.0,,1500.0,0,0,0,0.0
Alex Chambers,2015-09-05,1500.0,1500.0,1500.0,0,0,0,0.0
Alex Chambers,2017-11-18,1506.1333333333332,1500.0,1509.2,0,0,0,0.0
Alex Chambers,2018-09-22,1504.6,1500.0,1506.1333333333332,0,0,0,0.0
Alex Da Silva,2019-04-20,,,,0,0,0,0.0
Alex Da Silva,2019-08-10,1492.289315947491,,1492.289315947491,0,0,0,0.0
Alex Da Silva,2020-09-26,1496.1446579737456,1500.0,1492.289315947491,0,0,0,0.0
Alex Da Silva,2022-06-04,1502.7631053158304,1500.0,1504.1446579737456,0,0,0,0.0
Alex Garcia,2013-12-06,,,,0,0,0,0.0
Alex Garcia,2014-03-15,1500.0,1500.0,,0,0,0,0.0
Alex Garcia,2014-08-23,1496.3030398161102,1496.3030398161102,,0,0,0,0.0
Alex Garcia,2015-07-11,1500.5589609680835,1496.3030398161102,1509.0708032720304,0,0,0,0.0
Alex Garcia,2016-02-21,1501.4997767726686,1498.9761012728816,1509.0708032720304,0,0,0,0.0
Alex Garcia,2016-12-30,1505.032642291074,1498.9761012728816,1514.1174538183627,0,0,0,0.0
Alex Garcia,2017-06-25,1510.946233050752,1509.3606226669467,1514.1174538183627,0,0,0,0.0
Alex Garcia,2017-11-25,1514.8243119327894,1509.3606226669467,1522.1092309539135,0,0,0,0.0
Alex Garcia,2018-04-21,1512.9712729411908,1507.4884981335574,1522.1092309539135,0,0,0,0.0
Alex Garcia,2018-10-27,1517.7143247433182,1507.4884981335574,1530.4966080055192,0,0,0,0.0
Alex Gorgees,2018-12-01,,,,0,0,0,0.0
Alex Karalexis,2005-04-09,,,,0,0,0,0.0
Alex Karalexis,2005-08-06,1500.0,1500.0,,0,0,0,0.0
Alex Karalexis,2006-01-16,1500.0,1500.0,1500.0,0,0,0,0.0
Alex Morono,2016-01-02,,,,0,0,0,0.0
Alex Morono,2016-12-17,1523.9943622357964,1523.9943622357964,,0,0,0,0.0
Alex Morono,2017-02-04,1514.109689279182,1514.109689279182,,0,0,0,0.0
Alex Morono,2017-09-22,1509.4064595194548,1514.109689279182,,0,0,0,0.0
Alex Morono,2018-02-18,1513.2237664179438,1514.109689279182,1524.6756871134112,0,0,0,0.0
Alex Morono,2018-07-28,1501.6025470820557,1494.4456827656225,1524.6756871134112,0,0,0,0.0
Alex Morono,2018-11-24,1499.6313788424839,1494.4456827656225,1507.225612379018,0,0,0,0.0
Alex Morono,2019-03-09,1502.0638887332732,1499.998999093719,1507.225612379018,0,0,0,0.0
Alex Morono,2019-10-12,1502.0682778781184,1500.4189996533823,1507.225612379018,0,0,0,0.0
Alex Morono,2020-02-08,1499.978249394542,1497.5588366321406,1507.225612379018,0,0,0,0.0
Alex Morono,2020-11-14,1499.9804244550878,1497.5588366321406,1504.8170749193453,0,0,0,0.0
Alex Morono,2020-12-19,1499.9822040500796,1497.9075742561204,1504.8170749193453,0,0,0,0.0
Alex Morono,2021-05-08,1502.2740090644259,1497.9075742561204,1510.4837722450673,0,0,0,0.0
Alex Morono,2021-09-04,1508.7135140542762,1508.9175742156654,1510.4837722450673,0,0,0,0.0
Alex Morono,2021-12-04,1507.6195024655601,1507.1931050597304,1510.4837722450673,0,0,0,0.0
Alex Morono,2022-07-30,1509.1652520394134,1509.5543691610935,1510.4837722450673,0,0,0,0.0
Alex Morono,2022-12-10,1510.5817576297181,1511.5793666450204,1510.4837722450673,0,0,0,0.0
Alex Morono,2023-05-13,1512.4950561185842,1511.5793666450204,1517.0085841841415,0,0,0,0.0
Alex Morono,2023-10-07,1513.5135425041265,1513.1834036794642,1517.0085841841415,0,0,0,0.0
Alex Morono,2024-04-06,1513.6235853942617,1513.1834036794642,1516.7745463895678,0,0,0,0.0
Alex Morono,2024-06-01,1513.1269904310698,1512.4532715603068,1516.7745463895678,0,0,0,0.0
Alex Morono,2024-10-12,1513.6370943292318,1512.4532715603068,1517.7837786614114,0,0,0,0.0
Alex Morono,2025-03-08,1515.125036758076,1512.4532715603068,1521.3572847992111,0,0,0,0.0
Alex Morono,2026-02-07,1514.4674264642467,1512.4532715603068,1518.9842531548543,0,0,0,0.0
Alex Nicholson,2016-02-06,,,,0,0,0,0.0
Alex Nicholson,2016-07-13,1500.0,,1500.0,0,0,0,0.0
Alex Nicholson,2016-11-05,1500.0,1500.0,1500.0,0,0,0,0.0
Alex Nicholson,2017-05-28,1507.3580024955918,1500.0,1511.0370037433877,0,0,0,0.0
Alex Oliveira,2015-03-21,,,,0,0,0,0.0
Alex Oliveira,2015-05-30,1516.0,,1516.0,0,0,0,0.0
Alex Oliveira,2015-06-27,1517.2788792743515,1518.557758548703,1516.0,0,0,0,0.0
Alex Oliveira,2015-11-07,1511.5192528495675,1509.2788792743515,1516.0,0,0,0,0.0
Alex Oliveira,2016-02-21,1511.9945962701868,1510.6594616935827,1516.0,0,0,0,0.0
Alex Oliveira,2016-07-23,1534.0548775940583,1510.6594616935827,1569.148001444772,0,1,0,0.0
Alex Oliveira,2016-10-01,1526.6228555940422,1505.3602826686774,1569.148001444772,0,1,0,0.0
Alex Oliveira,2016-12-30,1522.819590509179,1504.2882261349419,1569.148001444772,0,1,0,0.0
Alex Oliveira,2017-03-11,1523.6729797541486,1504.2882261349419,1569.148001444772,0,1,0,0.0
Alex Oliveira,2017-07-22,1525.2719339582077,1509.9174497108986,1569.148001444772,0,1,0,0.0
Alex Oliveira,2017-12-02,1527.4223084765042,1515.1829110580807,1569.148001444772,0,1,0,0.0
Alex Oliveira,2018-04-14,1525.4526416225447,1515.1829110580807,1548.0173253241646,0,1,0,0.0
Alex Oliveira,2018-09-22,1525.3918999984132,1516.3755149424412,1548.0173253241646,0,1,0,0.0
Alex Oliveira,2018-12-08,1523.4386769216121,1514.55601328217,1548.0173253241646,0,1,0,0.0
Alex Oliveira,2019-04-27,1526.9167798476974,1514.55601328217,1554.0460234648249,0,1,0,0.0
Alex Oliveira,2019-09-28,1527.5814122991833,1514.55601328217,1550.614072095857,0,1,0,0.0
Alex Oliveira,2020-03-07,1525.9126613485587,1514.55601328217,1542.325292928079,0,1,0,0.0
Alex Oliveira,2020-07-25,1524.0017305446972,1512.4430957222444,1542.325292928079,0,1,0,0.0
Alex Oliveira,2020-10-24,1523.9541606427092,1513.4160390483055,1542.325292928079,0,1,0,0.0
Alex Oliveira,2021-04-24,1522.6934153457246,1513.4160390483055,1536.2788225097822,0,1,0,0.0
Alex Oliveira,2021-10-02,1523.4333411658945,1513.4160390483055,1536.4304611646996,0,1,0,0.0
Alex Oliveira,2022-03-05,1524.1013179989616,1513.4160390483055,1536.544949330878,0,1,0,0.0
Alex Pereira,2021-11-06,,,,0,0,0,0.0
Alex Pereira,2022-03-12,1481.8314797094351,1481.8314797094351,,0,0,0,0.0
Alex Pereira,2022-07-02,1502.6909775418203,1502.6909775418203,,0,0,0,0.0
Alex Pereira,2022-11-12,1524.8080209606742,1524.8080209606742,,0,0,0,0.0
Alex Pereira,2023-04-08,1547.3185185318289,1547.3185185318289,,1,0,0,0.0
Alex Pereira,2023-07-29,1562.0773826099169,1547.3185185318289,1621.112838922268,1,1,0,0.0
Alex Pereira,2023-11-11,1562.5807064820876,1550.8742799940514,1621.112838922268,1,1,0,0.0
Alex Pereira,2024-04-13,1558.7516644362934,1548.3581353552975,1621.112838922268,1,1,0,0.0
Alex Pereira,2024-06-29,1558.1657619712228,1549.1733224067877,1621.112838922268,1,1,0,0.0
Alex Pereira,2024-10-05,1555.5474880513393,1547.3518191924732,1621.112838922268,1,1,0,0.0
Alex Pereira,2025-03-08,1552.5871195693753,1544.9731507523873,1621.112838922268,1,1,0,0.0
Alex Pereira,2025-10-04,1555.6607696727376,1544.9731507523873,1603.7550548143138,1,1,0,0.0
Alex Pereira,2026-06-14,1558.781331967042,1549.7865873975873,1603.7550548143138,1,1,0,0.0
Alex Perez,2017-12-09,,,,0,0,0,0.0
Alex Perez,2018-02-24,1500.0,1500.0,,0,0,0,0.0
Alex Perez,2018-08-04,1487.1887595317653,1487.1887595317653,,0,0,0,0.0
Alex Perez,2018-11-30,1491.4591730211769,1491.4591730211769,,0,0,0,0.0
Alex Perez,2019-03-30,1513.3741005699244,1491.4591730211769,1579.1188832161672,0,0,0,0.0
Alex Perez,2020-01-25,1510.3540616914918,1493.1628563103227,1579.1188832161672,0,0,0,0.0
Alex Perez,2020-06-06,1511.2030535366418,1497.6198876007365,1579.1188832161672,0,0,0,0.0
Alex Perez,2020-11-21,1516.2681597487276,1505.7930391708207,1579.1188832161672,0,0,0,0.0
Alex Perez,2022-07-30,1524.327533769798,1505.7930391708207,1579.9310175667297,0,0,0,0.0
Alex Perez,2024-03-02,1527.5247608735726,1505.7930391708207,1570.9882042790769,0,0,0,0.0
Alex Perez,2024-04-27,1530.9855557711803,1505.7930391708207,1568.7743306717198,0,0,0,0.0
Alex Perez,2024-06-15,1533.121548303899,1512.748529808002,1568.7743306717198,0,0,0,0.0
Alex Perez,2025-11-22,1535.3104901678778,1512.748529808002,1566.8972346717048,0,0,0,0.0
Alex Perez,2026-01-24,1535.983828949423,1512.748529808002,1563.0916779477484,0,0,0,0.0
Alex Perez,2026-05-30,1534.1438232072048,1512.4329321517978,1563.0916779477484,0,0,0,0.0
Alex Reyes,2017-09-16,,,,0,0,0,0.0
Alex Reyes,2023-09-16,1523.5551248248992,,1523.5551248248992,0,0,0,0.0
Alex Reyes,2024-08-17,1511.7775624124497,,1511.7775624124497,0,0,0,0.0
Alex Ricci,2016-08-27,,,,0,0,0,0.0
Alex Ricci,2017-02-19,1500.0,,1500.0,0,0,0,0.0
Alex Schoenauer,2005-04-09,,,,0,0,0,0.0
Alex Soto,2011-11-19,,,,0,0,0,0.0
Alex Soto,2012-05-15,1516.0,,1516.0,0,0,0,0.0
Alex Stiebling,2000-11-17,,,,0,0,0,0.0
Alex Torres,2015-02-28,,,,0,0,0,0.0
Alex White,2014-04-19,,,,0,0,0,0.0
Alex White,2014-07-16,1483.920400829327,1483.920400829327,,0,0,0,0.0
Alex White,2014-12-06,1492.2630634934017,1483.920400829327,1500.6057261574763,0,0,0,0.0
Alex White,2016-02-06,1494.8420423289344,1483.920400829327,1500.302863078738,0,0,0,0.0
Alex White,2017-01-15,1496.1315317467008,1491.9602004146636,1500.302863078738,0,0,0,0.0
Alex White,2017-09-09,1491.2250675662037,1491.9602004146636,1490.7349790005637,0,0,1,0.25
Alex White,2018-01-14,1491.595341873913,1492.4557047472624,1490.7349790005637,0,0,1,0.25
Alex White,2018-09-08,1495.397196058771,1492.4557047472624,1497.6033145424026,0,0,1,0.2
Alex White,2019-03-09,1501.5787219201125,1492.4557047472624,1507.0525322238227,0,0,1,0.16666666666666666
Alex White,2019-10-26,1501.4033083734332,1494.3417785604468,1507.0525322238227,0,0,1,0.16666666666666666
Alexa Grasso,2016-11-05,,,,0,0,0,0.0
Alexa Grasso,2017-02-04,1513.718798137548,1513.718798137548,,0,0,0,0.0
Alexa Grasso,2017-08-05,1509.1672553785331,1513.718798137548,1504.6157126195183,0,0,0,0.0
Alexa Grasso,2018-05-19,1501.5289553324735,1499.9855766889514,1504.6157126195183,0,0,0,0.0
Alexa Grasso,2019-06-08,1505.4939621207832,1499.9855766889514,1511.002347552615,0,0,0,0.0
Alexa Grasso,2019-09-21,1509.4079570866224,1508.3450301092942,1511.002347552615,0,0,0,0.0
Alexa Grasso,2020-08-29,1509.692452374078,1508.3450301092942,1511.0398746388619,0,0,0,0.0
Alexa Grasso,2021-02-13,1507.714335473141,1505.2201810988506,1511.0398746388619,0,0,0,0.0
Alexa Grasso,2022-03-26,1513.2038103917725,1514.5021718435191,1511.0398746388619,0,0,0,0.0
Alexa Grasso,2022-10-15,1512.7366373340255,1513.5850186816078,1511.0398746388619,0,0,0,0.0
Alexa Grasso,2023-03-04,1514.321944301302,1515.7285455852052,1511.0398746388619,0,0,0,0.0
Alexa Grasso,2023-09-16,1521.4646534963676,1525.3739455679322,1511.0398746388619,0,0,0,0.0
Alexa Grasso,2024-09-14,1527.905349579364,1525.3739455679322,1511.0398746388619,0,0,0,0.0
Alexa Grasso,2025-05-10,1532.448004339397,1525.3739455679322,1530.0198713440946,0,0,0,0.0
Alexa Grasso,2026-03-28,1534.9970608154304,1525.3739455679322,1537.6428560760487,0,0,0,0.0
Alexander Gustafsson,2009-11-14,,,,0,0,0,0.0
Alexander Gustafsson,2010-04-10,1500.0,1500.0,,0,0,0,0.0
Alexander Gustafsson,2010-10-16,1500.0,1500.0,1500.0,0,0,0,0.0
Alexander Gustafsson,2011-02-26,1500.0,1500.0,1500.0,0,0,0,0.0
Alexander Gustafsson,2011-08-06,1500.0,1500.0,1500.0,0,0,0,0.0
Alexander Gustafsson,2011-12-30,1505.8463664820945,1507.3079581026182,1500.0,0,0,0,0.0
Alexander Gustafsson,2012-04-14,1506.9750229269578,1508.3700275123495,1500.0,0,0,0,0.0
Alexander Gustafsson,2012-12-08,1503.8249164199337,1504.4624024899229,1500.0,0,0,0,0.0
Alexander Gustafsson,2013-09-21,1504.057629237445,1504.6372905570802,1500.0,0,0,0,0.0
Alexander Gustafsson,2014-03-08,1515.2067622829431,1504.6372905570802,1552.199913323464,0,1,0,0.0
Alexander Gustafsson,2015-01-24,1517.311704963176,1508.589652873104,1552.199913323464,0,1,0,0.0
Alexander Gustafsson,2015-10-03,1517.952488298989,1508.589652873104,1542.9200494346817,0,1,0,0.0
Alexander Gustafsson,2016-09-03,1520.6056349191674,1508.589652873104,1544.6375990112938,0,1,0,0.0
Alexander Gustafsson,2017-05-28,1518.4192158472772,1506.766601107714,1544.6375990112938,0,1,0,0.0
Alexander Gustafsson,2018-12-29,1522.418710095774,1513.531154529566,1544.6375990112938,0,1,0,0.0
Alexander Gustafsson,2019-06-01,1528.1633451594114,1513.531154529566,1557.4277264191023,0,2,0,0.0
Alexander Gustafsson,2020-07-25,1529.3745747209207,1513.531154529566,1555.7802750398448,0,2,0,0.0
Alexander Gustafsson,2022-07-23,1530.739837854685,1513.531154529566,1555.3236711762836,0,2,0,0.0
Alexander Hernandez,2018-03-03,,,,0,0,0,0.0
Alexander Hernandez,2018-07-28,1562.1411136491813,1562.1411136491813,,0,0,0,0.0
Alexander Hernandez,2019-01-19,1556.2433042880093,1556.2433042880093,,0,0,0,0.0
Alexander Hernandez,2019-07-20,1572.6503757297608,1556.2433042880093,1605.4645186132639,0,1,0,0.0
Alexander Hernandez,2020-05-13,1570.341004422675,1558.6331663591454,1605.4645186132639,0,1,0,0.0
Alexander Hernandez,2020-10-31,1558.6621987569076,1558.6331663591454,1558.7057473535513,0,1,0,0.0
Alexander Hernandez,2021-02-27,1545.6069259746762,1539.0575152852389,1558.7057473535513,0,1,0,0.0
Alexander Hernandez,2021-10-02,1539.6660303904448,1539.0575152852389,1540.477383864053,0,1,0,0.0
Alexander Hernandez,2022-02-12,1534.7077765916392,1531.2460122281911,1540.477383864053,0,1,0,0.0
Alexander Hernandez,2022-12-10,1533.9164940774663,1531.2460122281911,1537.2545963890607,0,1,0,0.0
Alexander Hernandez,2023-02-18,1535.2962667099737,1531.2460122281911,1539.3465211917567,0,1,0,0.0
Alexander Hernandez,2023-10-07,1536.956555197024,1534.9649168680808,1539.3465211917567,0,1,0,0.0
Alexander Hernandez,2024-04-06,1534.455415579253,1534.9649168680808,1533.9459142904261,0,1,0,0.0
Alexander Hernandez,2024-10-05,1534.0946178403356,1534.9649168680808,1533.348647245126,0,1,0,0.0
Alexander Hernandez,2025-03-15,1530.3389252351715,1527.3292032252175,1533.348647245126,0,1,0,0.0
Alexander Hernandez,2025-08-16,1527.1885600172702,1521.7984836928968,1533.348647245126,0,1,0,0.0
Alexander Hernandez,2025-09-13,1528.162499672551,1524.128829338326,1533.348647245126,0,1,0,0.0
Alexander Hernandez,2026-04-25,1529.2445590894408,1526.3716973804615,1533.348647245126,0,1,0,0.0
Alexander Munoz,2020-08-08,,,,0,0,0,0.0
Alexander Munoz,2021-04-17,1525.8136566706187,,1525.8136566706187,0,0,0,0.0
Alexander Munoz,2023-07-15,1529.6593732787846,,1529.6593732787846,0,0,0,0.0
Alexander Volkanovski,2016-11-26,,,,0,0,0,0.0
Alexander Volkanovski,2017-06-10,1500.0,1500.0,,0,0,0,0.0
Alexander Volkanovski,2017-11-18,1491.8771486611665,1491.8771486611665,,0,0,0,0.0
Alexander Volkanovski,2018-02-10,1494.5847657741112,1494.5847657741112,,0,0,0,0.0
Alexander Volkanovski,2018-07-14,1503.6808224080382,1503.6808224080382,,0,0,0,0.0
Alexander Volkanovski,2018-12-29,1518.4683033093474,1518.4683033093474,,0,0,0,0.0
Alexander Volkanovski,2019-05-11,1521.2406368444138,1521.2406368444138,,0,0,0,0.0
Alexander Volkanovski,2019-12-14,1527.814583784614,1527.814583784614,,0,0,0,0.0
Alexander Volkanovski,2020-07-11,1537.2500773679462,1537.2500773679462,,1,0,0,0.0
Alexander Volkanovski,2021-09-25,1545.365081055696,1545.365081055696,,2,0,0,0.0
Alexander Volkanovski,2022-04-09,1546.5440223017265,1546.5440223017265,,2,0,0,0.0
Alexander Volkanovski,2022-07-02,1544.9868933994505,1544.9868933994505,,2,0,0,0.0
Alexander Volkanovski,2023-02-11,1549.5880919798728,1549.5880919798728,,3,0,0,0.0
Alexander Volkanovski,2023-07-08,1553.2229012253583,1549.5880919798728,1596.8406121711864,3,0,0,0.0
Alexander Volkanovski,2023-10-21,1553.0142379243205,1549.642978366869,1596.8406121711864,3,0,0,0.0
Alexander Volkanovski,2024-02-17,1556.6676540640406,1549.642978366869,1602.3280460956555,3,1,0,0.0
Alexander Volkanovski,2025-04-12,1557.9076533891875,1549.642978366869,1593.7212451525677,3,1,0,0.0
Alexander Volkanovski,2026-01-31,1557.5717758102169,1549.8254609511418,1593.7212451525677,3,1,0,0.0
Alexander Volkov,2016-11-19,,,,0,0,0,0.0
Alexander Volkov,2017-04-15,1504.6417948878557,1504.6417948878557,,0,0,0,0.0
Alexander Volkov,2017-09-02,1502.3416094628662,1502.3416094628662,,0,0,0,0.0
Alexander Volkov,2018-03-17,1511.2768204934328,1511.2768204934328,,0,0,0,0.0
Alexander Volkov,2018-10-06,1527.476086479449,1527.476086479449,,0,0,0,0.0
Alexander Volkov,2019-11-09,1535.8665625226413,1527.476086479449,1569.4284666954109,0,0,0,0.0
Alexander Volkov,2020-06-20,1532.4599366300563,1525.0662306169854,1569.4284666954109,0,0,0,0.0
Alexander Volkov,2020-10-24,1535.906495558432,1525.0662306169854,1563.0071579120477,0,0,0,0.0
Alexander Volkov,2021-02-06,1532.191832081524,1521.9200568046826,1563.0071579120477,0,0,0,0.0
Alexander Volkov,2021-06-26,1533.3762019330559,1524.9102145104866,1563.0071579120477,0,0,0,0.0
Alexander Volkov,2021-10-30,1536.18879254192,1524.9102145104866,1562.5054746152646,0,0,0,0.0
Alexander Volkov,2022-03-19,1535.9223692590197,1525.953704750428,1562.5054746152646,0,0,0,0.0
Alexander Volkov,2022-06-04,1537.11192093529,1525.953704750428,1559.4283533050143,0,0,0,0.0
Alexander Volkov,2023-03-11,1539.0603961591344,1530.0079707609655,1559.4283533050143,0,0,0,0.0
Alexander Volkov,2023-09-09,1541.4147317449695,1534.2092831209513,1559.4283533050143,0,0,0,0.0
Alexander Volkov,2024-06-22,1541.7440319171073,1535.313369594232,1559.4283533050143,0,0,0,0.0
